noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
peripheral,-0.00181332,0.43720174,0.91825828,0.92758015,0.00000000,0.30120614,0.00000000,0.00000000,0.00000000,-0.66993833,-1.91612130
permafrost,0.80304188,0.33311787,0.66770887,0.94722721,0.00000000,0.85753572,0.47238553,0.00000000,0.00000000,-0.58516890,-1.88976443
permission,1.48433807,0.00000000,0.68436700,0.94741964,0.00000000,0.92199972,0.47764099,0.00000000,0.00000000,-0.58329314,-0.96379614
permit,0.56489381,0.00000000,0.94694263,0.90196532,0.00000000,0.94808197,0.28039852,0.00000000,0.00000000,-0.59823865,-1.91425598
perp,1.64189520,0.86969712,0.84830067,0.95168680,0.00000000,0.78406414,0.72793156,0.00000000,0.00000000,-0.60677338,-1.93301171
perpendicular,-1.40239924,0.38262194,0.60519534,0.95080051,0.00000000,0.27340686,0.00000000,-0.25421199,0.00000000,-0.64721090,-2.71300101
persimmon,1.75239304,0.77494422,0.86473051,0.93267938,0.00000000,0.87154320,0.81545141,0.00000000,0.00000000,-0.58199114,-1.92496455
person,0.45194209,0.30501968,0.66350716,0.69303742,0.00000000,0.00000000,0.32203326,0.00000000,0.00000000,-0.57036352,-0.96129191
personal,-2.49336123,0.00000000,0.00000000,0.44886491,0.00000000,0.34277743,0.00000000,-0.89847901,0.00000000,-0.59681785,-1.78970671
personality,0.45803168,0.35218343,0.88702482,0.91093460,0.00000000,0.37046298,0.43667859,0.00000000,0.00000000,-0.61786848,-1.88138425
personnel,-0.50223210,0.84308302,0.00000000,0.72594413,0.00000000,0.28323162,0.41297060,-0.27014774,0.00000000,-0.58511162,-1.91220212
perspective,0.70341265,0.36673191,0.67879611,0.95261934,0.00000000,0.63289562,0.47268876,0.00000000,0.00000000,-0.59741545,-1.80290365
pest,2.93456975,0.43616623,0.84339759,0.95024401,0.00000000,0.83589080,0.46100387,0.00000000,0.00000000,-0.59213275,0.00000000
pet,0.99018466,0.00000000,0.91785121,0.87989697,0.00000000,0.35075286,0.40048540,0.00000000,0.00000000,-0.58690852,-0.97189325
petal,1.53535247,0.00000000,0.85995430,0.91979957,0.00000000,0.85042530,0.43790478,0.00000000,0.00000000,-0.57936960,-0.95336187
petition,1.07759494,0.38988602,0.92626351,0.90742129,0.00000000,0.92650747,0.39320350,0.00000000,0.00000000,-0.56425655,-1.90143031
petitioner,-1.64371267,0.29206088,0.35896987,0.43365696,0.00000000,0.28495130,0.00000000,-0.26440713,-0.27523920,-0.60779142,-1.86591393
petticoat,0.94303250,0.27492380,0.89896345,0.87927812,0.00000000,0.83293092,0.26578701,0.00000000,0.00000000,-0.53798348,-1.67086732
pew,1.23157755,0.44438463,0.87661019,0.87373167,0.00000000,0.25801444,0.00000000,0.00000000,0.00000000,-0.57369453,-0.64746886
pharmacist,0.46293750,0.34857336,0.67872083,0.72531003,0.00000000,0.39574406,0.00000000,-0.31364915,0.00000000,-0.60937369,-0.76238793
pharmacopoeia,3.31826234,0.94556761,0.66681251,0.95659485,0.00000000,0.95795530,0.86581373,0.00000000,0.00000000,-0.55455077,-0.51993090
phase,1.25742659,0.31342074,0.77710232,0.95486850,0.00000000,0.48929742,0.28426170,0.00000000,0.00000000,-0.61104554,-0.95047855
pheasant,3.46002448,0.76788154,0.85236138,0.94216835,0.00000000,0.74197081,0.72628117,0.00000000,0.00000000,-0.57063878,0.00000000
phenomenon,0.11343881,0.28403568,0.78393519,0.96319965,0.00000000,0.89862180,0.30548298,0.00000000,0.00000000,-0.60693008,-2.51490641
phenotype,2.05850315,0.43592384,0.87491751,0.96907690,0.00000000,0.90016171,0.46046945,0.00000000,0.00000000,-0.63489908,-0.94714719
pheromone,1.94679779,0.37416855,0.92171824,0.94294363,0.00000000,0.87503472,0.36015922,0.00000000,0.00000000,-0.56590605,-0.96132052
philanthropy,3.04441783,0.71350905,0.60792667,0.95238671,0.00000000,0.90965119,0.44555843,0.00000000,0.00000000,-0.58461422,0.00000000
philosopher,0.25332680,0.35143027,0.75517008,0.86449346,0.00000000,0.71849531,0.29226348,-0.27357247,0.00000000,-0.56471312,-1.89024019
philosophy,1.19851223,0.45100868,0.85465860,0.94730100,0.00000000,0.93502626,0.46918693,0.00000000,0.00000000,-0.55882698,-1.89984226
phone,-1.15757102,0.00000000,0.94162682,0.89002135,0.00000000,0.00000000,0.42486399,0.00000000,0.00000000,-0.55924952,-2.85483366
phosphate,0.25397930,0.00000000,0.39040402,0.96467716,0.00000000,0.83770409,0.48845837,0.00000000,0.00000000,-0.62148607,-1.80577826
photo,1.13642374,0.29020965,0.91190556,0.87357309,0.00000000,0.87810445,0.41724029,0.00000000,0.00000000,-0.59228605,-1.64232326
photodiode,0.99660748,0.40413144,0.95918745,0.96074766,0.00000000,0.82536596,0.33668175,0.00000000,0.00000000,-0.56003743,-1.92946935
photograph,1.25655299,0.29809466,0.92732406,0.85655630,0.00000000,0.86116198,0.43181324,0.00000000,0.00000000,-0.56944060,-1.54895663
photographer,1.20162582,0.36944076,0.74775511,0.76653633,0.00000000,0.38936576,0.35962912,-0.27484602,0.00000000,-0.55833644,-0.59791881
photography,1.38665602,0.32601523,0.35672003,0.78097361,0.00000000,0.97112206,0.48725146,0.00000000,0.00000000,-0.57111961,-0.96430677
photoreceptor,1.54041806,0.44069430,0.90538731,0.96836668,0.00000000,0.79959890,0.00000000,0.00000000,0.00000000,-0.60544854,-0.96818060
phrase,1.63480580,0.00000000,0.83830923,0.95475847,0.00000000,0.86886460,0.47268146,0.00000000,0.00000000,-0.56429940,-0.93550855
phrasing,2.42920908,0.25104564,0.43781111,0.93856105,0.00000000,0.94362140,0.47764871,0.00000000,0.00000000,-0.61947882,0.00000000
physical,-0.49393708,0.00000000,0.30226943,0.88698420,0.00000000,0.58311588,0.00000000,-0.68488759,0.00000000,-0.61381131,-0.96760768
physics,0.05163431,0.64998540,0.35601091,0.37660459,0.00000000,0.95966610,0.47326756,0.00000000,-0.25113031,-0.59787309,-1.91489685
physiology,0.62184200,0.34941840,0.35724032,0.96797764,0.00000000,0.95297307,0.48042646,0.00000000,0.00000000,-0.59867072,-1.88752317
pianist,0.49524954,0.36533174,0.75301135,0.77557400,0.00000000,0.41251743,0.27290043,0.00000000,0.00000000,-0.58066964,-1.50341576
piano,1.49114245,0.40481308,0.91979396,0.94089875,0.00000000,0.87378100,0.45163617,0.00000000,0.00000000,-0.55932772,-1.54045278
piccolo,2.78295389,0.47425187,0.90975699,0.93135145,0.00000000,0.70980585,0.32203010,0.00000000,0.00000000,-0.56424236,0.00000000
pick,-0.39202014,0.34415647,0.85754523,0.93735716,0.00000000,0.75687414,0.00000000,0.00000000,0.00000000,-0.58302349,-2.70492965
pickax,1.27539429,0.44837430,0.91542965,0.86119020,0.00000000,0.82362741,0.00000000,0.00000000,0.00000000,-0.57939553,-1.19383174
pickaxe,1.08646640,0.31699675,0.94015875,0.86263147,0.00000000,0.77544871,0.42839652,0.00000000,0.00000000,-0.54954016,-1.68762565
picket,0.30878556,0.47812945,0.83908737,0.85008594,0.00000000,0.60376254,0.00000000,0.00000000,0.00000000,-0.59023935,-1.87204039
pickle,1.03862163,0.43685129,0.94049510,0.83355907,0.00000000,0.87714368,0.43965989,0.00000000,0.00000000,-0.56574810,-1.92333931
pickup,0.11232129,0.29423591,0.93459147,0.91471750,0.00000000,0.84942925,0.33081216,0.00000000,0.00000000,-0.60906845,-2.60239655
picnic,1.88338044,0.36792356,0.94865635,0.85695398,0.00000000,0.92583486,0.26336053,0.00000000,0.00000000,-0.53335500,-0.94599384
picture,0.94950035,0.26731870,0.91742221,0.89304733,0.00000000,0.81811365,0.39763951,0.00000000,0.00000000,-0.54875010,-1.79529095
picturesque,-1.17808208,0.00000000,0.00000000,0.32158741,0.00000000,0.00000000,0.00000000,-0.40731198,0.00000000,-0.57069379,-0.52166373
pie,0.79212192,0.00000000,0.91329893,0.90138769,0.00000000,0.85030740,0.48838568,0.00000000,0.00000000,-0.54859006,-1.81266773
piece,0.97027108,0.36369324,0.78147635,0.87668172,0.00000000,0.96252552,0.44522643,0.00000000,0.00000000,-0.60624260,-1.85308957
pier,0.50853160,0.45208082,0.90925223,0.88638037,0.00000000,0.53906739,0.29544485,0.00000000,0.00000000,-0.63474965,-1.93894440
piety,0.49023810,0.33219332,0.36524734,0.93661740,0.00000000,0.88969409,0.47281429,0.00000000,0.00000000,-0.57767302,-1.92865533
pig,0.27317905,0.00000000,0.90743959,0.88057542,0.00000000,0.30423698,0.41298828,0.00000000,0.00000000,-0.58856529,-1.64349592
pigeon,2.41339213,0.40808341,0.90931472,0.89591211,0.00000000,0.28169450,0.45764688,0.00000000,0.00000000,-0.53925949,0.00000000
piglet,0.64298972,0.35401711,0.88588923,0.90634364,0.00000000,0.32168847,0.38486457,0.00000000,0.00000000,-0.56419051,-1.64562279
pigpen,-0.31045243,0.00000000,0.92810342,0.93667063,0.00000000,0.33519194,0.00000000,0.00000000,0.00000000,-0.58579957,-1.92461884
pigsty,1.06815132,0.27486190,0.94110662,0.95844951,0.00000000,0.67659551,0.38694498,0.00000000,0.00000000,-0.59562439,-1.57418281
pike,0.59800848,0.38364285,0.91467914,0.85380837,0.00000000,0.34916463,0.28645098,0.00000000,0.00000000,-0.57755411,-1.61218339
pilaf,0.29456735,0.31129149,0.83483896,0.82504195,0.00000000,0.90930688,0.36187959,0.00000000,0.00000000,-0.56039643,-2.38739508
pile,0.97297588,0.44830665,0.70807549,0.92154369,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58445472,-0.52049524
pilgrim,1.50833026,0.81470737,0.68752229,0.82365894,0.00000000,0.27364221,0.34368643,0.00000000,0.00000000,-0.54876375,-0.88612324
pilgrimage,2.08962482,0.37693027,0.92136070,0.90866974,0.00000000,0.94373295,0.38331008,0.00000000,0.00000000,-0.53846234,-0.90591657
pill,0.07954291,0.00000000,0.92441261,0.84048137,0.00000000,0.80299056,0.37504852,0.00000000,0.00000000,-0.58161974,-2.28177041
pillar,-0.55269524,0.43968290,0.88497114,0.93356344,0.00000000,0.00000000,0.38975662,0.00000000,0.00000000,-0.59685826,-2.60381109
pillbox,-0.47049248,0.00000000,0.91912100,0.82662937,0.00000000,0.00000000,0.26886404,0.00000000,0.00000000,-0.56682444,-1.91828245
pillow,0.90431330,0.00000000,0.93688637,0.79651427,0.00000000,0.26866341,0.37708113,0.00000000,0.00000000,-0.56633824,-0.90849364
pilot,-0.42402524,0.45637375,0.73442742,0.83897424,0.00000000,0.62558767,0.00000000,0.00000000,0.00000000,-0.56234550,-2.51704282
pimp,-0.98797637,0.43879500,0.79112098,0.90233117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55820119,-2.56202233
pimple,0.46388254,0.00000000,0.83915627,0.93515074,0.00000000,0.80083168,0.37745431,0.00000000,0.00000000,-0.59018159,-1.89852887
pin,-0.50978470,0.00000000,0.93299729,0.94522554,0.00000000,0.31595746,0.37326577,0.00000000,0.00000000,-0.62793398,-2.44929677
pinafore,3.02124754,0.28774974,0.91462982,0.90250751,0.00000000,0.76954263,0.72884986,0.00000000,0.00000000,-0.58203202,0.00000000
pince-nez,1.53393090,0.93734333,0.82724699,0.86572045,0.00000000,0.92718610,0.40802643,0.00000000,0.00000000,-0.57737786,-1.85421455
pine,1.10712677,0.28533423,0.89891100,0.91920441,0.00000000,0.65729493,0.47469008,0.00000000,0.00000000,-0.58062422,-1.54768366
pineapple,1.61603573,0.25441653,0.89374956,0.92766431,0.00000000,0.58927500,0.48925176,0.00000000,0.00000000,-0.57363051,-0.96469092
pinecone,1.58693969,0.26995814,0.90646249,0.90244523,0.00000000,0.58356845,0.47591719,0.00000000,0.00000000,-0.58260810,-0.96880370
ping,0.03882414,0.31204644,0.91830289,0.93155038,0.00000000,0.90175435,0.44760638,0.00000000,0.00000000,-0.60699803,-2.86543828
pink,-0.30679354,0.00000000,0.36845201,0.92876995,0.00000000,0.36505944,0.48168245,0.00000000,0.00000000,-0.63571429,-1.81504309
pinkie,-0.71015286,0.36635396,0.89256275,0.83760428,0.00000000,0.34272960,0.00000000,0.00000000,0.00000000,-0.60722691,-2.54217654
pinot,0.70542511,0.00000000,0.93612123,0.95113006,0.00000000,0.74870366,0.43715996,0.00000000,0.00000000,-0.57389241,-1.79379737
pinstripe,0.54105428,0.28028944,0.94101965,0.89315027,0.00000000,0.34115398,0.42624426,0.00000000,0.00000000,-0.59526485,-1.74553847
pint,1.29295722,0.26627398,0.96028572,0.89525124,0.00000000,0.85481745,0.35924470,0.00000000,0.00000000,-0.55173326,-1.49118263
pinto,1.67918199,0.42831650,0.89815095,0.88286993,0.00000000,0.76991734,0.00000000,0.00000000,0.00000000,-0.58919245,-0.71088028
pinworm,1.56833065,0.43541265,0.90748465,0.93754500,0.00000000,0.87401807,0.47333562,0.00000000,0.00000000,-0.56984925,-1.48961610
pioneer,-0.22091419,0.40990996,0.69785094,0.79490080,0.00000000,0.00000000,0.00000000,-0.32840106,-0.25435197,-0.56826663,-0.97255623
pipe,-0.61328638,0.00000000,0.84722850,0.93365154,0.00000000,0.60508651,0.46990275,0.00000000,0.00000000,-0.60602349,-2.86313218
pipeline,0.95858589,0.32620138,0.91077733,0.94354081,0.00000000,0.60699996,0.40642691,0.00000000,0.00000000,-0.58071101,-1.65464950
piracy,1.22060946,0.34262872,0.36128321,0.94897494,0.00000000,0.92573637,0.44022042,-0.26076409,0.00000000,-0.58479750,-0.95267260
pirate,-0.53246048,0.38291487,0.77712032,0.78882232,0.00000000,0.25329155,0.00000000,-0.26545447,0.00000000,-0.56466883,-1.90448624
piss,0.19624120,0.00000000,0.83059597,0.94038594,0.00000000,0.93607315,0.48796192,0.00000000,0.00000000,-0.57349861,-2.42527717
pistol,1.66630158,0.00000000,0.94117257,0.87733090,0.00000000,0.00000000,0.40259546,0.00000000,0.00000000,-0.55479735,0.00000000
pit,0.19068184,0.00000000,0.89637432,0.93096364,0.00000000,0.34604040,0.30150685,0.00000000,0.00000000,-0.63171369,-1.65248966
pita,2.44670987,0.00000000,0.91329509,0.93591714,0.00000000,0.78671691,0.35623714,0.00000000,0.00000000,-0.54545641,0.00000000
pitch,-0.94849637,0.25673914,0.84610629,0.95111707,0.00000000,0.25143018,0.29460856,0.00000000,0.00000000,-0.63880849,-2.90968913
pitcher,-0.25753903,0.27181461,0.80726853,0.81365162,0.00000000,0.32905400,0.00000000,0.00000000,0.00000000,-0.56196404,-1.91736376
pitching,1.60308683,0.00000000,0.33869413,0.69604561,0.00000000,0.95546797,0.48355284,-0.28832644,0.00000000,-0.58234727,0.00000000
pith,0.63605350,0.34022805,0.58172363,0.90763500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61925662,-0.57427657
pizza,1.61265275,0.00000000,0.82168701,0.88473964,0.00000000,0.92512476,0.49103481,0.00000000,0.00000000,-0.54731905,-0.96261442
place,0.66361532,0.00000000,0.39445415,0.85665286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58749169,0.00000000
placebo,1.19292066,0.00000000,0.89520809,0.79989979,0.00000000,0.74038374,0.25030044,0.00000000,0.00000000,-0.63500404,-0.85786736
placement,0.52964339,0.39196306,0.43413571,0.94679770,0.00000000,0.94638479,0.30015329,0.00000000,0.00000000,-0.60903615,-1.88075501
placode,0.45458028,0.42004278,0.91652349,0.93672019,0.00000000,0.65811840,0.00000000,0.00000000,0.00000000,-0.58785629,-1.88896829
plagiarism,1.83233434,0.00000000,0.39307237,0.95215964,0.00000000,0.90482926,0.45189357,-0.28914964,0.00000000,-0.58047086,0.00000000
plain,-0.31115758,0.42756259,0.29490665,0.88676876,0.00000000,0.60755864,0.00000000,0.00000000,0.00000000,-0.60540813,-1.92254609
plaintiff,-0.97563884,0.35731718,0.00000000,0.88514262,0.00000000,0.27762616,0.00000000,-0.71200168,-0.31353843,-0.60378593,-0.86639875
plan,-0.06295222,0.34528142,0.85177764,0.85693377,0.00000000,0.89935836,0.26962334,0.00000000,0.00000000,-0.56561971,-2.72030705
plane,0.63610536,0.41971228,0.90501302,0.89437875,0.00000000,0.27588275,0.30284443,0.00000000,0.00000000,-0.59336323,-1.56836265
planet,1.96653256,0.38853660,0.75041482,0.94129533,0.00000000,0.00000000,0.45903865,0.00000000,0.00000000,-0.57275283,0.00000000
planning,2.33426112,0.28553647,0.32485634,0.87246522,0.00000000,0.97244015,0.47295064,0.00000000,0.00000000,-0.59398770,0.00000000
plant,-0.24053082,0.28318810,0.83566263,0.90173998,0.00000000,0.35207060,0.45354539,0.00000000,0.00000000,-0.57359380,-2.49314374
plantation,0.58932829,0.00000000,0.86884204,0.93319955,0.00000000,0.67801961,0.41293392,0.00000000,0.00000000,-0.57273108,-1.73093575
planter,1.08344242,0.43616620,0.77794719,0.84859616,0.00000000,0.32070339,0.00000000,0.00000000,0.00000000,-0.57054031,-0.72943020
planula,2.62495583,0.38961807,0.79687330,0.94467130,0.00000000,0.37025705,0.71882898,0.00000000,0.00000000,-0.59529287,0.00000000
plaster,-0.20359424,0.00000000,0.79866478,0.83465365,0.00000000,0.66311595,0.47918123,0.00000000,0.00000000,-0.60224068,-2.37696916
plasterboard,0.14910039,0.00000000,0.85385913,0.85440129,0.00000000,0.34954745,0.47672096,0.00000000,0.00000000,-0.57614923,-1.80927920
plastic,0.93779859,0.00000000,0.39066315,0.95557943,0.00000000,0.64868012,0.48963740,0.00000000,0.00000000,-0.57879329,-0.96796823
plate,0.34927991,0.31243700,0.90381038,0.90379143,0.00000000,0.32506686,0.44034758,0.00000000,0.00000000,-0.59144264,-1.94473070
platelet,1.29752433,0.31640863,0.95068339,0.89764285,0.00000000,0.83677498,0.45555085,0.00000000,0.00000000,-0.59428483,-1.56525153
platform,0.76127121,0.47370517,0.81370819,0.94749355,0.00000000,0.62388912,0.00000000,0.00000000,0.00000000,-0.60337186,-1.49415296
platinum,0.49296018,0.26612923,0.34560859,0.93031481,0.00000000,0.83105421,0.47606090,0.00000000,0.00000000,-0.65551203,-1.70069551
platter,0.23406309,0.30461380,0.94688043,0.81893539,0.00000000,0.84989214,0.45425612,0.00000000,0.00000000,-0.57583040,-2.56468439
platypus,3.02291602,0.88176495,0.82215327,0.92402470,0.00000000,0.74450994,0.69506288,0.00000000,0.00000000,-0.53811562,-0.50648409
play,-0.00515512,0.34482029,0.86336949,0.92380148,0.00000000,0.96150348,0.37426686,0.00000000,0.00000000,-0.56378114,-2.90913558
player,0.14042658,0.43707749,0.65359715,0.67949703,0.00000000,0.33908167,0.40709692,0.00000000,0.00000000,-0.61424375,-1.76167995
playground,0.17582449,0.00000000,0.93624789,0.91183349,0.00000000,0.39244962,0.40934587,0.00000000,0.00000000,-0.56296694,-1.91108543
playroom,1.54638407,0.35692972,0.91522485,0.81910220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54487270,0.00000000
playwright,1.00688228,0.33676115,0.69424295,0.75919732,0.00000000,0.32761070,0.00000000,-0.29415745,-0.27991074,-0.53686166,0.00000000
plea,0.66090590,0.36783630,0.89650846,0.90750116,0.00000000,0.90154672,0.37398827,0.00000000,0.00000000,-0.60618818,-2.18028682
pleasure,2.11373317,0.29476473,0.67886448,0.91288289,0.00000000,0.96850467,0.48006445,0.00000000,0.00000000,-0.61122036,-0.61012769
pleat,0.64334190,0.40475416,0.79990336,0.94523087,0.00000000,0.85037035,0.00000000,0.00000000,0.00000000,-0.58334148,-1.77357537
pledge,0.04578415,0.32568175,0.89701724,0.94642580,0.00000000,0.90781057,0.42125896,0.00000000,0.00000000,-0.56473339,-2.88767678
plenty,-1.98091024,0.00000000,0.00000000,0.81654304,0.00000000,0.00000000,0.00000000,-0.27605414,0.00000000,-0.59811527,-1.92328387
plier,1.73977506,0.37624133,0.79570979,0.78488344,0.00000000,0.89065960,0.42044434,0.00000000,0.00000000,-0.58347237,-0.94469106
pliers,2.06372494,0.40653589,0.28517416,0.67346740,0.00000000,0.81311116,0.43686709,0.00000000,0.00000000,-0.55143076,0.00000000
plight,0.11974856,0.27347517,0.35973898,0.94949904,0.00000000,0.74478847,0.29128960,0.00000000,0.00000000,-0.57720953,-1.92183316
plot,0.86797819,0.26505953,0.85992262,0.95553231,0.00000000,0.91541302,0.42246330,0.00000000,0.00000000,-0.63354462,-1.91686797
plough,0.00402531,0.00000000,0.89467102,0.83563989,0.00000000,0.43569806,0.29441595,0.00000000,0.00000000,-0.55414575,-1.90225387
plover,1.71454626,0.25742686,0.88537025,0.86481819,0.00000000,0.78690803,0.44715533,0.00000000,0.00000000,-0.55845505,-0.96867734
plow,0.25657991,0.00000000,0.89793435,0.77812716,0.00000000,0.74998420,0.27907595,0.00000000,0.00000000,-0.52885109,-1.91969067
plowman,0.43512267,0.35906297,0.78827524,0.46052817,0.00000000,0.35173610,0.00000000,0.00000000,0.00000000,-0.55545998,-0.96901983
plug,0.31437933,0.00000000,0.92643136,0.92007402,0.00000000,0.68883964,0.31923395,0.00000000,0.00000000,-0.65330774,-1.88689190
plugin,1.50070119,0.47132593,0.92832077,0.95093131,0.00000000,0.96545410,0.74522752,0.00000000,0.00000000,-0.64317828,-1.91738015
plum,0.66172922,0.27358380,0.89483821,0.91229430,0.00000000,0.68314677,0.42248207,0.00000000,0.00000000,-0.60224771,-1.92236823
plumber,0.11005080,0.42908111,0.84106231,0.70487413,0.00000000,0.60181075,0.00000000,0.00000000,0.00000000,-0.56299186,-1.90378565
plume,1.98081580,0.34577459,0.82289833,0.92549172,0.00000000,0.71830669,0.34280649,0.00000000,0.00000000,-0.58646613,-0.58799589
plunger,1.60920477,0.28320780,0.89646319,0.84031859,0.00000000,0.87427703,0.25661582,0.00000000,0.00000000,-0.57269186,-0.96898580
