noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable,Collective_0,Collective_1,Common_0,Common_1,Count_0,Count_1,Derived_0,Eventive_0,Eventive_1,Mass_0,Mass_1,Pluralia Tantum_0,Pluralia Tantum_1,Singularia Tantum_0,Singularia Tantum_1,Usually Verb_0,Verbalizable_0,Verbalizable_1,Verbalizable_2
grove,0.61892653,0.42463288,0.82820618,0.90967610,0.00000000,0.55711618,0.34197387,0.00000000,0.00000000,-0.61377275,-1.82890594,0.84926575,0.00000000,0.86408168,0.79233068,0.90541673,0.91393548,0.00000000,0.56848872,0.54574364,0.68394774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61377275,-0.94827461,-0.88063133,0.00000000
growth,0.95921052,0.00000000,0.29147428,0.90987796,0.00000000,0.93616471,0.39883414,0.00000000,0.00000000,-0.61149138,-0.96564919,0.00000000,0.00000000,0.00000000,0.58294857,0.87574780,0.94400811,0.00000000,0.89264840,0.97968102,0.79766828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61149138,0.00000000,0.00000000,-0.96564919
grub,1.57442138,0.00000000,0.75248584,0.92883825,0.00000000,0.89887378,0.48246935,0.00000000,0.00000000,-0.56901950,-0.91922635,0.00000000,0.00000000,0.67042369,0.83454800,0.93748736,0.92018914,0.00000000,0.91829658,0.87945098,0.96493870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56901950,-0.91922635,0.00000000,0.00000000
guacamole,0.86221677,0.00000000,0.80157015,0.86707601,0.00000000,0.95019177,0.48554727,0.00000000,0.00000000,-0.55024129,-1.69192713,0.00000000,0.00000000,0.89172208,0.71141821,0.87269956,0.86145246,0.00000000,0.96567607,0.93470746,0.97109455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55024129,-0.87943864,-0.81248850,0.00000000
guarantee,0.45295650,0.00000000,0.90093529,0.83253834,0.00000000,0.84683016,0.40321076,0.00000000,0.00000000,-0.58550274,-1.94505531,0.00000000,0.00000000,0.94393015,0.85794044,0.92088991,0.74418676,0.00000000,0.74626541,0.94739491,0.80642152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58550274,0.00000000,-0.96961749,-0.97543782
guard,-0.19698045,0.47057942,0.76085258,0.42896137,0.00000000,0.00000000,0.27299383,0.00000000,0.00000000,-0.60519660,-1.52517104,0.94115883,0.00000000,0.91920531,0.60249984,0.85792273,0.00000000,0.00000000,0.00000000,0.00000000,0.54598767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60519660,-0.55600536,-0.96916568,0.00000000
guava,3.17299381,0.62758204,0.77121714,0.92007947,0.00000000,0.94677606,0.47917533,0.00000000,0.00000000,-0.57183623,0.00000000,0.64598238,0.60918170,0.76497746,0.77745682,0.90155244,0.93860650,0.00000000,0.94925904,0.94429308,0.95835066,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57183623,0.00000000,0.00000000,0.00000000
guerrilla,0.09833357,0.89221400,0.77556920,0.77333504,0.00000000,0.29352459,0.00000000,-0.28959721,0.00000000,-0.60859042,-1.73812163,0.95093483,0.83349317,0.90415490,0.64698350,0.93537921,0.61129087,0.00000000,0.00000000,0.58704919,0.00000000,0.00000000,-0.57919443,0.00000000,0.00000000,0.00000000,-0.60859042,0.00000000,-0.77139342,-0.96672821
guess,0.41320232,0.00000000,0.77253801,0.93843773,0.00000000,0.42479420,0.00000000,-0.25554097,0.00000000,-0.55637884,-0.91064781,0.00000000,0.00000000,0.78260392,0.76247209,0.94478160,0.93209386,0.00000000,0.00000000,0.84958839,0.00000000,0.00000000,-0.51108193,0.00000000,0.00000000,0.00000000,-0.55637884,-0.91064781,0.00000000,0.00000000
guest,2.46062300,0.38353750,0.70024827,0.70757782,0.00000000,0.88096115,0.36630923,0.00000000,0.00000000,-0.57801098,0.00000000,0.76707500,0.00000000,0.89335036,0.50714618,0.83464634,0.58050931,0.00000000,0.89362574,0.86829656,0.73261845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57801098,0.00000000,0.00000000,0.00000000
guestbook,0.59836379,0.38789278,0.93331590,0.89581397,0.00000000,0.42906106,0.39822844,0.00000000,0.00000000,-0.52017456,-1.92577380,0.77578557,0.00000000,0.96652049,0.90011132,0.91287380,0.87875414,0.00000000,0.85812211,0.00000000,0.79645687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.52017456,-0.95556599,-0.97020781,0.00000000
guidance,0.55951917,0.28786615,0.32397166,0.94970247,0.00000000,0.94979587,0.48919064,0.00000000,0.00000000,-0.56916302,-1.87184459,0.57573229,0.00000000,0.00000000,0.64794332,0.94223344,0.95717150,0.00000000,0.91929066,0.98030108,0.97838128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56916302,0.00000000,-0.90885282,-0.96299177
guide,0.22899264,0.43225980,0.87359306,0.77636215,0.00000000,0.31358209,0.25138292,0.00000000,0.00000000,-0.52863294,-1.88955444,0.86451960,0.00000000,0.95312244,0.79406369,0.94044715,0.61227715,0.00000000,0.62716419,0.00000000,0.50276583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.52863294,-0.91667455,-0.97287989,0.00000000
guideline,0.19811511,0.38378757,0.85654598,0.88201186,0.00000000,0.75366509,0.43349120,0.00000000,0.00000000,-0.56603110,-2.54535550,0.76757514,0.00000000,0.87394500,0.83914697,0.94644308,0.81758064,0.00000000,0.60994422,0.89738595,0.86698240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56603110,-0.62551033,-0.95366013,-0.96618503
guilder,-0.31059217,0.40235463,0.68969330,0.82362458,0.00000000,0.41972762,0.00000000,-0.25380400,0.00000000,-0.60372782,-1.78846049,0.80470926,0.00000000,0.80890769,0.57047892,0.95217109,0.69507807,0.00000000,0.00000000,0.83945525,0.00000000,0.00000000,-0.50760800,0.00000000,0.00000000,0.00000000,-0.60372782,-0.85667580,-0.93178469,0.00000000
guilt,1.88696462,0.00000000,0.30363184,0.89225832,0.00000000,0.78078446,0.47109210,0.00000000,0.00000000,-0.56080210,0.00000000,0.00000000,0.00000000,0.00000000,0.60726368,0.91429687,0.87021977,0.00000000,0.69103241,0.87053651,0.94218421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56080210,0.00000000,0.00000000,0.00000000
guilty,-1.89120710,0.48615244,0.00000000,0.85338467,0.00000000,0.00000000,0.00000000,-0.77930877,0.00000000,-0.57128429,-1.88015115,0.00000000,0.97230488,0.00000000,0.00000000,0.86547226,0.84129709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.81320143,-0.74541610,0.00000000,0.00000000,-0.57128429,0.00000000,-0.92139292,-0.95875823
guinea,1.06803623,0.34511369,0.89335495,0.86200404,0.00000000,0.66781539,0.44306800,0.00000000,0.00000000,-0.57432544,-1.56899440,0.69022739,0.00000000,0.91008455,0.87662536,0.95468986,0.76931822,0.00000000,0.71881467,0.61681610,0.88613600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57432544,-0.66674423,-0.90225017,0.00000000
guitar,2.12455541,0.40494561,0.94093302,0.91050363,0.00000000,0.86311004,0.48588854,0.00000000,0.00000000,-0.55699772,-0.92382771,0.80989122,0.00000000,0.95705599,0.92481005,0.89989638,0.92111087,0.00000000,0.90796858,0.81825149,0.97177708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55699772,0.00000000,0.00000000,-0.92382771
guitarist,0.50611311,0.38443294,0.83846134,0.80330071,0.00000000,0.42969400,0.27178288,0.00000000,0.00000000,-0.57289416,-1.64866459,0.76886588,0.00000000,0.93499410,0.74192858,0.94270873,0.66389269,0.00000000,0.85938799,0.00000000,0.54356575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57289416,0.00000000,-0.68853557,-0.96012902
gum,1.33517650,0.00000000,0.73271370,0.93810347,0.00000000,0.70185664,0.48899367,0.00000000,0.00000000,-0.57026762,-0.95622337,0.00000000,0.00000000,0.69783503,0.76759237,0.95223504,0.92397189,0.00000000,0.83744377,0.56626952,0.97798735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57026762,0.00000000,-0.95622337,0.00000000
gumshoe,0.65602818,0.39055011,0.92272505,0.85440531,0.00000000,0.71933830,0.28830612,0.00000000,0.00000000,-0.59287417,-1.92642254,0.78110021,0.00000000,0.95363617,0.89181393,0.90413338,0.80467725,0.00000000,0.84121317,0.59746343,0.57661223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59287417,-0.95835304,-0.96806949,0.00000000
gun,0.69963837,0.00000000,0.93172628,0.89848375,0.00000000,0.00000000,0.42812735,0.00000000,0.00000000,-0.61221236,-0.94648665,0.00000000,0.00000000,0.93932509,0.92412746,0.90486276,0.89210474,0.00000000,0.00000000,0.00000000,0.85625470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61221236,0.00000000,-0.94648665,0.00000000
gunpowder,0.77674189,0.28886846,0.38332522,0.71543360,0.00000000,0.41896737,0.48617876,0.00000000,0.00000000,-0.59090346,-0.92512804,0.00000000,0.57773691,0.00000000,0.76665044,0.58777350,0.84309369,0.00000000,0.83793473,0.00000000,0.97235751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59090346,0.00000000,-0.92512804,0.00000000
gutter,0.77419159,0.30909181,0.83644301,0.94377369,0.00000000,0.75752854,0.37367228,0.00000000,0.00000000,-0.56702816,-1.87928957,0.61818361,0.00000000,0.94899702,0.72388899,0.94905907,0.93848830,0.00000000,0.76477873,0.75027835,0.74734455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56702816,-0.91146499,-0.96782458,0.00000000
guy,0.65168521,0.31784341,0.73246083,0.46177217,0.00000000,0.40746278,0.28730106,0.00000000,0.00000000,-0.59525198,-0.95990306,0.63568681,0.00000000,0.82705486,0.63786680,0.92354435,0.00000000,0.00000000,0.81492555,0.00000000,0.57460213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59525198,0.00000000,0.00000000,-0.95990306
gym,0.59606677,0.43158162,0.87772524,0.92410108,0.00000000,0.32940778,0.00000000,0.00000000,0.00000000,-0.56155282,-1.40519613,0.86316323,0.00000000,0.92073214,0.83471835,0.94128650,0.90691566,0.00000000,0.65881556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56155282,-0.79450476,0.00000000,-0.61069137
gymnast,0.70026186,0.39769638,0.72086966,0.82501444,0.00000000,0.43667245,0.31534547,0.00000000,0.00000000,-0.58051145,-1.41482508,0.79539275,0.00000000,0.78022414,0.66151518,0.88441807,0.76561081,0.00000000,0.87334490,0.00000000,0.00000000,0.63069093,0.00000000,0.00000000,0.00000000,0.00000000,-0.58051145,-0.62132984,-0.79349524,0.00000000
gymnastics,1.21837512,0.72543299,0.00000000,0.27235395,0.00000000,0.96222547,0.39657998,-0.30239591,-0.25713864,-0.57868272,0.00000000,0.57275951,0.87810647,0.00000000,0.00000000,0.54470789,0.00000000,0.00000000,0.95180255,0.97264838,0.00000000,0.79315996,-0.60479182,0.00000000,-0.51427728,0.00000000,-0.57868272,0.00000000,0.00000000,0.00000000
gynaecology,2.53925118,0.43638241,0.32061648,0.96058527,0.00000000,0.93494177,0.44926357,0.00000000,0.00000000,-0.56253833,0.00000000,0.87276483,0.00000000,0.00000000,0.64123297,0.95276487,0.96840566,0.00000000,0.89809567,0.97178787,0.89852715,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56253833,0.00000000,0.00000000,0.00000000
gyro,0.86472854,0.94047576,0.82945442,0.88260928,0.00000000,0.35234356,0.00000000,0.00000000,0.00000000,-0.58814770,-1.55200678,0.95977288,0.92117864,0.92888355,0.73002529,0.91096514,0.85425341,0.00000000,0.00000000,0.70468712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58814770,-0.72346544,-0.82854134,0.00000000
habit,1.09599984,0.28112161,0.79952911,0.95914751,0.00000000,0.92956623,0.34969336,0.00000000,0.00000000,-0.61601198,-1.60704601,0.56224322,0.00000000,0.75593138,0.84312683,0.95499539,0.96329963,0.00000000,0.88225967,0.97687280,0.69938672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61601198,0.00000000,-0.63706189,-0.96998411
habitat,0.24849978,0.00000000,0.75434619,0.96433702,0.00000000,0.54290161,0.48585656,0.00000000,0.00000000,-0.57143939,-1.92750221,0.00000000,0.00000000,0.73450959,0.77418280,0.95920199,0.96947205,0.00000000,0.54237860,0.54342461,0.97171313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57143939,0.00000000,-0.96385908,-0.96364313
hacienda,1.63851926,0.40056196,0.87453976,0.92322543,0.00000000,0.81066644,0.61407793,0.00000000,0.00000000,-0.58343077,-1.40112150,0.80112392,0.00000000,0.93848890,0.81059062,0.90427446,0.94217640,0.00000000,0.67276263,0.94857025,0.58527756,0.64287829,0.00000000,0.00000000,0.00000000,0.00000000,-0.58343077,-0.77940208,-0.62171942,0.00000000
hacksaw,0.02720645,0.00000000,0.92366183,0.84914213,0.00000000,0.66408578,0.00000000,0.00000000,0.00000000,-0.56958902,-1.84009427,0.00000000,0.00000000,0.94736809,0.89995557,0.93381816,0.76446611,0.00000000,0.79152143,0.53665012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56958902,-0.86999786,-0.97009641,0.00000000
hackwork,1.02563491,0.39040232,0.38424596,0.85949653,0.00000000,0.95077109,0.48391771,0.00000000,0.00000000,-0.53884518,-1.50435352,0.78080463,0.00000000,0.00000000,0.76849192,0.87504452,0.84394854,0.00000000,0.93298066,0.96856153,0.96783543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.53884518,-0.56359512,-0.94075841,0.00000000
hail,0.69333580,0.00000000,0.36478129,0.74040714,0.00000000,0.77465087,0.35643223,0.00000000,0.00000000,-0.58049220,-0.96244353,0.00000000,0.00000000,0.00000000,0.72956258,0.54632699,0.93448728,0.00000000,0.57272416,0.97657758,0.71286446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58049220,0.00000000,-0.96244353,0.00000000
hair,1.39041463,0.43516520,0.32809749,0.94089246,0.00000000,0.76214352,0.48723346,0.00000000,0.00000000,-0.59440875,-0.96870875,0.00000000,0.87033039,0.00000000,0.65619498,0.91509706,0.96668786,0.00000000,0.82644612,0.69784093,0.97446692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59440875,0.00000000,0.00000000,-0.96870875
haircut,1.78509498,0.00000000,0.94164693,0.86171222,0.00000000,0.96674824,0.37830687,0.00000000,0.00000000,-0.55344242,-0.80987686,0.00000000,0.00000000,0.96709776,0.91619611,0.91348064,0.80994380,0.00000000,0.95673102,0.97676545,0.75661373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55344242,0.00000000,-0.80987686,0.00000000
hake,0.54106522,0.93264595,0.77758685,0.94178686,0.00000000,0.35207227,0.00000000,0.00000000,0.00000000,-0.61486965,-1.84815705,0.95905590,0.90623599,0.73664421,0.81852949,0.95316154,0.93041217,0.00000000,0.70414454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61486965,-0.95997936,-0.88817769,0.00000000
half,1.14241090,0.64763117,0.39143959,0.94331729,0.00000000,0.27383530,0.32748723,0.00000000,0.00000000,-0.59445047,-0.84684920,0.62670124,0.66856110,0.78287917,0.00000000,0.93753880,0.94909579,0.00000000,0.00000000,0.54767060,0.65497446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59445047,0.00000000,-0.84684920,0.00000000
half-brother,1.00815168,0.00000000,0.76633036,0.78149316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.53967184,0.00000000,0.00000000,0.00000000,0.84534955,0.68731117,0.92307079,0.63991553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.53967184,0.00000000,0.00000000,0.00000000
half-sister,-0.16961339,0.32782331,0.71580821,0.77591920,0.00000000,0.27166745,0.00000000,-0.26917747,0.00000000,-0.54052585,-1.45112824,0.65564662,0.00000000,0.81815511,0.61346132,0.90970993,0.64212847,0.00000000,0.54333490,0.00000000,0.00000000,0.00000000,-0.53835493,0.00000000,0.00000000,0.00000000,-0.54052585,0.00000000,-0.81583709,-0.63529116
halibut,1.99696600,0.80010223,0.87714866,0.92983159,0.00000000,0.93832144,0.91220573,0.00000000,0.00000000,-0.57321107,-1.88743258,0.79815447,0.80204999,0.94307363,0.81122369,0.93733978,0.92232341,0.00000000,0.92613280,0.95051008,0.96502584,0.85938561,0.00000000,0.00000000,0.00000000,0.00000000,-0.57321107,-0.91465843,-0.97277415,0.00000000
hall,0.38341126,0.41052580,0.66630068,0.91114247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.64241791,-0.96213979,0.82105160,0.00000000,0.56902188,0.76357949,0.95891726,0.86336768,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.64241791,0.00000000,0.00000000,-0.96213979
halloween,1.01560161,0.38318089,0.37973326,0.91160411,0.00000000,0.41135007,0.00000000,0.00000000,0.00000000,-0.56020600,-0.51006073,0.76636177,0.00000000,0.75946653,0.00000000,0.92676318,0.89644504,0.00000000,0.00000000,0.82270014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56020600,-0.51006073,0.00000000,0.00000000
hallway,0.23290542,0.29272181,0.78029856,0.95288455,0.00000000,0.36135569,0.36061940,0.00000000,0.00000000,-0.58316720,-1.93180740,0.58544362,0.00000000,0.72036397,0.84023315,0.96325284,0.94251627,0.00000000,0.72271138,0.00000000,0.72123879,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58316720,0.00000000,-0.96595317,-0.96585423
halt,1.05250260,0.00000000,0.88703409,0.95335746,0.00000000,0.77156723,0.00000000,0.00000000,0.00000000,-0.58276862,-0.97668755,0.00000000,0.00000000,0.95971501,0.81435317,0.96210337,0.94461155,0.00000000,0.56542891,0.97770554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58276862,0.00000000,-0.97668755,0.00000000
ham,0.82148030,0.43834901,0.90753040,0.93987161,0.00000000,0.42093152,0.48856181,0.00000000,0.00000000,-0.61982673,-1.75393730,0.87669802,0.00000000,0.93484747,0.88021332,0.93848449,0.94125873,0.00000000,0.84186304,0.00000000,0.97712362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61982673,-0.82204092,-0.93189639,0.00000000
hamburger,1.59325114,0.00000000,0.93753120,0.77968857,0.00000000,0.90926903,0.48705587,0.00000000,0.00000000,-0.55973297,-0.96056056,0.00000000,0.00000000,0.95227134,0.92279106,0.81219798,0.74717915,0.00000000,0.89142132,0.92711675,0.97411174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55973297,0.00000000,-0.96056056,0.00000000
hammer,-0.56612554,0.00000000,0.94224921,0.87598494,0.00000000,0.39061031,0.35457242,0.00000000,0.00000000,-0.57272500,-2.55681741,0.00000000,0.00000000,0.96815318,0.91634524,0.92242026,0.82954961,0.00000000,0.78122061,0.00000000,0.70914483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57272500,-0.94248450,-0.96763879,-0.64669412
hammock,-0.38991016,0.00000000,0.91402349,0.79998049,0.00000000,0.38588560,0.00000000,0.00000000,0.00000000,-0.56935108,-1.92044866,0.00000000,0.00000000,0.95268643,0.87536055,0.88366473,0.71629626,0.00000000,0.77177119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56935108,-0.95001221,-0.97043645,0.00000000
hamster,1.20756218,0.37524286,0.84329078,0.86949620,0.00000000,0.36912957,0.29570279,0.00000000,0.00000000,-0.57309192,-0.97220808,0.75048572,0.00000000,0.90592867,0.78065288,0.91196460,0.82702780,0.00000000,0.73825914,0.00000000,0.59140557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57309192,0.00000000,-0.97220808,0.00000000
hand,-0.03029343,0.00000000,0.68287930,0.80521518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54706198,-0.97132593,0.00000000,0.00000000,0.64707440,0.71868420,0.91724360,0.69318676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54706198,0.00000000,0.00000000,-0.97132593
hand-holding,2.38593656,0.27288702,0.42201144,0.83516318,0.00000000,0.96290207,0.46317062,0.00000000,0.00000000,-0.57019776,0.00000000,0.54577404,0.00000000,0.00000000,0.84402287,0.75749427,0.91283208,0.00000000,0.95296037,0.97284377,0.92634124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57019776,0.00000000,0.00000000,0.00000000
handball,-0.49949080,0.29282120,0.86252785,0.90444735,0.00000000,0.74142838,0.00000000,0.00000000,0.00000000,-0.55692405,-2.74379152,0.58564240,0.00000000,0.91865027,0.80640543,0.86986631,0.93902838,0.00000000,0.58171564,0.90114111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55692405,-0.95735919,-0.97525489,-0.81117743
handful,-0.00669283,0.90607956,0.43983966,0.80635846,0.00000000,0.33369562,0.00000000,0.00000000,0.00000000,-0.56625402,-1.92641211,0.85823178,0.95392734,0.00000000,0.87967932,0.80322838,0.80948853,0.00000000,0.00000000,0.66739124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56625402,0.00000000,-0.95969218,-0.96671993
handgun,-0.27663049,0.00000000,0.94850984,0.89766660,0.00000000,0.00000000,0.37624505,0.00000000,0.00000000,-0.56531775,-1.93373424,0.00000000,0.00000000,0.94973379,0.94728589,0.85912395,0.93620926,0.00000000,0.00000000,0.00000000,0.75249010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56531775,0.00000000,-0.96746504,-0.96626920
handicap,0.73488376,0.25538859,0.93064249,0.94635713,0.00000000,0.85130131,0.27780992,0.00000000,0.00000000,-0.60802788,-1.91858780,0.00000000,0.51077718,0.94439358,0.91689140,0.94636142,0.94635284,0.00000000,0.73745453,0.96514809,0.55561984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60802788,-0.94313991,-0.97544789,0.00000000
handle,0.82503703,0.31589633,0.72383302,0.91230750,0.00000000,0.40396342,0.00000000,0.00000000,0.00000000,-0.56101537,-0.96994787,0.63179266,0.00000000,0.66255093,0.78511512,0.92683411,0.89778090,0.00000000,0.80792683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56101537,0.00000000,-0.96994787,0.00000000
