noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
time,0.14870474,0.00000000,0.77929890,0.43008554,0.00000000,0.35536838,0.48005173,0.00000000,0.00000000,-0.92292672,-0.97317308
hive,0.14868072,0.92785794,0.88578632,0.90017551,0.00000000,0.27886820,0.42419612,0.00000000,0.00000000,-0.93015826,-2.33804512
shear,0.14868051,0.38891569,0.86683983,0.83161408,0.00000000,0.95347035,0.45771840,0.00000000,-0.50534284,-0.97991675,-1.86461824
battalion,0.14847583,0.95477065,0.83370408,0.89349717,0.00000000,0.31151783,0.00000000,0.00000000,0.00000000,-0.96958381,-1.87543011
passbook,0.14811113,0.28449252,0.94613069,0.89246875,0.00000000,0.36956677,0.35245600,0.00000000,0.00000000,-0.93135655,-1.76564705
vehicle,0.14802209,0.40484756,0.96084112,0.85979950,0.00000000,0.33440730,0.48370039,0.00000000,0.00000000,-0.95969558,-1.93587822
village,0.14774594,0.89735702,0.79431817,0.92066821,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.97849488,-1.48610258
skyscraper,0.14757854,0.00000000,0.86200643,0.86125639,0.00000000,0.35000536,0.00000000,0.00000000,0.00000000,-0.97939688,-0.94629276
porch,0.14715683,0.00000000,0.88278493,0.92716831,0.00000000,0.00000000,0.27629772,0.00000000,0.00000000,-0.97211176,-0.96698236
invasion,0.14677450,0.00000000,0.87563375,0.93585032,0.00000000,0.95277488,0.00000000,0.00000000,0.00000000,-0.97811449,-1.63936996
tummy,0.14621988,0.34583127,0.82625440,0.94388723,0.00000000,0.63363159,0.00000000,0.00000000,0.00000000,-0.96495157,-1.63843304
hugger,0.14612791,0.41539672,0.83220258,0.43458936,0.00000000,0.00000000,0.00000000,-0.56129670,0.00000000,-0.97476405,0.00000000
sunshine,0.14569214,0.00000000,0.84216657,0.87916493,0.00000000,0.85634002,0.47621062,0.00000000,0.00000000,-0.98135769,-1.92683232
freckle,0.14560610,0.00000000,0.80307090,0.92317644,0.00000000,0.73165795,0.41664344,0.00000000,0.00000000,-0.96209043,-1.76685220
footstool,0.14560318,0.31474525,0.90997717,0.92787966,0.00000000,0.41177452,0.40461493,0.00000000,0.00000000,-0.90845281,-1.91493553
chub,0.14554042,0.42011330,0.81018525,0.90101737,0.00000000,0.53745833,0.43690884,0.00000000,-0.54481924,-0.96074611,-1.45457733
epic,0.14543211,0.25036919,0.93243733,0.95454374,0.00000000,0.87983382,0.00000000,0.00000000,0.00000000,-0.94411319,-1.92763877
workshop,0.14541575,0.46925589,0.89727479,0.85492462,0.00000000,0.95678771,0.29693437,0.00000000,0.00000000,-0.93239456,-2.39736706
wrapper,0.14535335,0.25065354,0.95878553,0.86331639,0.00000000,0.29993585,0.44860166,0.00000000,0.00000000,-0.91880900,-1.75713062
stadium,0.14475864,0.00000000,0.91037914,0.89366776,0.00000000,0.25171086,0.00000000,0.00000000,0.00000000,-0.95784557,-0.95315355
flax,0.14474761,0.00000000,0.84236777,0.87813678,0.00000000,0.70031768,0.47368875,0.00000000,0.00000000,-0.97372222,-1.77604115
buck,0.14431244,0.36768356,0.94356686,0.95287284,0.00000000,0.89857471,0.35129017,0.00000000,0.00000000,-0.96790540,-2.40177029
hepatitis,0.14336705,0.00000000,0.75018704,0.93252888,0.00000000,0.88288453,0.47066063,0.00000000,0.00000000,-0.95921892,-1.93367511
peek,0.14330062,0.00000000,0.85069647,0.93049312,0.00000000,0.80181766,0.00000000,-0.53528333,0.00000000,-0.96576953,-0.93865377
robotics,0.14305347,0.75787264,0.75573751,0.26565328,0.00000000,0.95786211,0.67086092,0.00000000,-0.61717373,-0.78962791,-1.85813135
pocket-watch,0.14236808,0.00000000,0.95324072,0.92245835,0.00000000,0.69759005,0.36018035,0.00000000,0.00000000,-0.93297756,-1.85812384
tow-truck,0.14149934,0.41917941,0.92635411,0.89850056,0.00000000,0.73303851,0.00000000,0.00000000,0.00000000,-0.98397487,-1.85159838
consequence,0.14079240,0.00000000,0.84317330,0.94542652,0.00000000,0.78709558,0.44202355,0.00000000,0.00000000,-0.95847416,-1.91845238
weekend,0.14053559,0.00000000,0.93267697,0.90556806,0.00000000,0.86888707,0.00000000,0.00000000,0.00000000,-0.94895190,-1.61764461
flare,0.14004982,0.25658891,0.93244287,0.90730110,0.00000000,0.90175143,0.29485691,0.00000000,0.00000000,-0.97648317,-2.17640823
advance,0.13904634,0.00000000,0.85188907,0.93035635,0.00000000,0.95650423,0.26108831,0.00000000,0.00000000,-0.98666632,-1.87412530
cultivator,0.13890234,0.47304434,0.79852450,0.91071972,0.00000000,0.27868748,0.00000000,-0.72579652,0.00000000,-0.98334968,-0.61292750
pasture,0.13883501,0.00000000,0.89977893,0.83903882,0.00000000,0.33115277,0.48277435,0.00000000,0.00000000,-0.91190642,-1.50200343
honesty,0.13865608,0.00000000,0.77691501,0.83297816,0.00000000,0.86095902,0.46976191,0.00000000,0.00000000,-0.97690958,-1.82504845
tan,0.13855100,0.00000000,0.87064525,0.85602143,0.00000000,0.81921187,0.44127354,0.00000000,0.00000000,-0.92252171,-1.92607939
roast,0.13836840,0.00000000,0.95177624,0.90904769,0.00000000,0.95578223,0.47822729,0.00000000,0.00000000,-0.98757434,-2.16889071
condition,0.13825041,0.00000000,0.93486211,0.96668011,0.00000000,0.80075392,0.26833242,0.00000000,0.00000000,-0.74100167,-2.09137648
harbor,0.13804781,0.00000000,0.86309874,0.93863684,0.00000000,0.00000000,0.28737038,0.00000000,0.00000000,-0.97481984,-0.97623831
cable,0.13789609,0.00000000,0.91648594,0.90780219,0.00000000,0.72499824,0.47960934,0.00000000,0.00000000,-0.93764597,-1.95335364
edition,0.13727814,0.41620931,0.95329928,0.86826515,0.00000000,0.93058306,0.37693492,0.00000000,0.00000000,-0.91713834,-2.49087524
caption,0.13693008,0.00000000,0.95010298,0.82340884,0.00000000,0.35053641,0.46337810,0.00000000,0.00000000,-0.90222305,-1.54827321
parade,0.13671803,0.31317535,0.94283259,0.86768791,0.00000000,0.90587044,0.00000000,0.00000000,0.00000000,-0.98520851,-1.90763974
freezer,0.13659325,0.00000000,0.95563293,0.83746424,0.00000000,0.26613063,0.00000000,0.00000000,0.00000000,-0.95000488,-0.97262967
sweater,0.13549173,0.00000000,0.95097691,0.88682902,0.00000000,0.40200612,0.47769609,0.00000000,0.00000000,-0.95458329,-1.62743312
sideboard,0.13542667,0.40365195,0.93314934,0.85938668,0.00000000,0.35351267,0.45680380,0.00000000,0.00000000,-0.92698336,-1.94409442
heart,0.13514942,0.45887366,0.84354013,0.92577890,0.00000000,0.25135902,0.34524998,0.00000000,0.00000000,-0.93283159,-1.75682068
angina,0.13445902,0.82250714,0.73316020,0.95829737,0.00000000,0.27650186,0.30735251,-0.52486205,0.00000000,-0.94696623,-1.49153179
divorce,0.13376772,0.00000000,0.90371850,0.92356604,0.00000000,0.90978685,0.00000000,0.00000000,0.00000000,-0.98736954,-1.61593413
grab-bag,0.13362101,0.37174180,0.92229906,0.73741046,0.00000000,0.62873715,0.00000000,0.00000000,0.00000000,-0.97581077,-1.55075669
heifer,0.13361955,0.44618782,0.76951760,0.89926419,0.00000000,0.63524055,0.00000000,0.00000000,0.00000000,-0.98126626,-1.63532436
documentation,0.13209441,0.34965888,0.83817598,0.85695654,0.00000000,0.96180719,0.49039784,0.00000000,0.00000000,-0.94216275,-2.42273927
quarter,0.13185719,0.83019331,0.89233819,0.91391605,0.00000000,0.81392756,0.37386847,0.00000000,0.00000000,-0.96979499,-2.72259140
elevator,0.13183954,0.33233476,0.95378903,0.92011827,0.00000000,0.76007217,0.00000000,0.00000000,0.00000000,-0.97423285,-1.86024183
doorpost,0.13175619,0.00000000,0.91719300,0.87142611,0.00000000,0.31030118,0.45663440,0.00000000,0.00000000,-0.94401890,-1.47977960
mailbox,0.13167620,0.00000000,0.95716903,0.86169735,0.00000000,0.35909799,0.42489049,0.00000000,0.00000000,-0.88838381,-1.58279485
ballpark,0.13147360,0.00000000,0.87497661,0.86438510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.97759342,-0.63029468
town,0.13140395,0.69359738,0.74168441,0.92704749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.96243614,-1.26848918
cotton,0.13137832,0.00000000,0.87510478,0.83075476,0.00000000,0.41480923,0.48751339,0.00000000,0.00000000,-0.96993089,-1.50687295
personality,0.12986040,0.35218343,0.90406045,0.91093460,0.00000000,0.37046298,0.43667859,0.00000000,0.00000000,-0.96307540,-1.88138425
curiosity,0.12979725,0.28521031,0.88617927,0.96730083,0.00000000,0.86218864,0.47308293,-0.53466743,0.00000000,-0.94345212,-1.86604518
awe,0.12928125,0.00000000,0.27984914,0.86768708,0.00000000,0.82552189,0.46689484,-0.61348981,0.00000000,-0.96116215,-0.73601973
supernatural,0.12663597,0.79308176,0.78628862,0.92818838,0.00000000,0.79272383,0.00000000,-0.56448472,0.00000000,-0.69565958,-1.91350234
vessel,0.12659347,0.45321515,0.93547353,0.89536595,0.00000000,0.34634179,0.39636910,0.00000000,0.00000000,-0.96861005,-1.93156201
freak,0.12610143,0.35362503,0.77313754,0.88358840,0.00000000,0.48690823,0.00000000,-0.63012260,0.00000000,-0.81560010,-0.92543507
facility,0.12604576,0.00000000,0.90081200,0.82606122,0.00000000,0.00000000,0.34762591,0.00000000,0.00000000,-0.97951567,-0.96893770
mushroom,0.12572747,0.00000000,0.94456473,0.93223163,0.00000000,0.58422011,0.46516228,0.00000000,0.00000000,-0.94759178,-1.85285950
anticipation,0.12486261,0.00000000,0.87109682,0.79812470,0.00000000,0.91593170,0.44457597,0.00000000,0.00000000,-0.98577559,-1.91909099
conviction,0.12467822,0.00000000,0.87651318,0.85518000,0.00000000,0.85115859,0.40648046,0.00000000,0.00000000,-0.94966626,-1.91498774
pair,0.12459588,0.93977553,0.38375640,0.91798913,0.00000000,0.31715155,0.00000000,-0.96229619,0.00000000,-0.96895999,-0.50282055
mood,0.12367597,0.00000000,0.73978555,0.92691442,0.00000000,0.40916270,0.28144985,0.00000000,0.00000000,-0.64625484,-1.58738172
yellowjacket,0.12364492,0.40271208,0.88746992,0.84959671,0.00000000,0.62498432,0.00000000,0.00000000,0.00000000,-0.92750555,-1.71361256
appetite,0.12339243,0.00000000,0.86209670,0.95831037,0.00000000,0.75961831,0.44748679,0.00000000,0.00000000,-0.97100997,-1.93310976
component,0.12294084,0.46182594,0.87684575,0.95669019,0.00000000,0.93140429,0.46423650,0.00000000,0.00000000,-0.90894824,-2.65911359
adobe,0.12257180,0.37108350,0.76071510,0.90995497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.94950002,-0.96968174
lightscreen,0.12234694,0.00000000,0.83306032,0.90129378,0.00000000,0.26093033,0.00000000,0.00000000,0.00000000,-0.89778173,-0.97515577
meme,0.12225312,0.43482053,0.93805867,0.92562866,0.00000000,0.93772617,0.44724283,0.00000000,0.00000000,-0.82989866,-2.73132509
id,0.12222880,0.72598806,0.87532735,0.93757778,0.00000000,0.00000000,0.35794243,0.00000000,0.00000000,-0.83631617,-1.93829066
stomach,0.12195957,0.25516137,0.89895371,0.93026018,0.00000000,0.25910196,0.26393571,0.00000000,0.00000000,-0.93933624,-1.54611713
scarf,0.12187982,0.00000000,0.93748519,0.90076554,0.00000000,0.45028231,0.46810359,0.00000000,0.00000000,-0.94543868,-1.68931812
grain,0.12131166,0.00000000,0.92539001,0.91088453,0.00000000,0.45620188,0.49108899,0.00000000,0.00000000,-0.93493533,-1.72731841
enemy,0.12129346,0.44798890,0.69991356,0.84512669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.91250759,-0.95922810
grasp,0.12082538,0.00000000,0.77993414,0.77490827,0.00000000,0.47833320,0.00000000,0.00000000,0.00000000,-0.97014689,-0.94220334
study,0.12077612,0.41543558,0.86930346,0.93814039,0.00000000,0.96205312,0.43419269,0.00000000,0.00000000,-0.96144444,-2.53690469
soap,0.12075159,0.00000000,0.90049493,0.95451263,0.00000000,0.82366279,0.49094912,0.00000000,0.00000000,-0.96890503,-2.07996285
glutamate,0.12051502,0.00000000,0.78586927,0.90652862,0.00000000,0.84916639,0.48609576,0.00000000,0.00000000,-0.97507232,-1.93207270
championship,0.12046728,0.38617522,0.85029605,0.87965634,0.00000000,0.86857262,0.00000000,0.00000000,0.00000000,-0.95774704,-1.90648592
blowgun,0.12012464,0.00000000,0.93767092,0.91540861,0.00000000,0.75136870,0.26718256,0.00000000,0.00000000,-0.96734715,-1.78415900
legume,0.12007949,0.00000000,0.94673800,0.88720879,0.00000000,0.65462852,0.45165503,0.00000000,0.00000000,-0.94495422,-1.87519664
grip,0.12004060,0.00000000,0.85414472,0.85393915,0.00000000,0.61220020,0.25567901,0.00000000,0.00000000,-0.97716516,-1.47875732
instant,0.11989030,0.00000000,0.89131904,0.90086216,0.00000000,0.48417723,0.32855025,0.00000000,0.00000000,-0.95069081,-1.53432757
bikini,0.11876565,0.00000000,0.93902740,0.82239184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.97294790,-0.66970569
feel,0.11862180,0.00000000,0.47601685,0.74313697,0.00000000,0.75460729,0.00000000,0.00000000,0.00000000,-0.90067863,-0.95446068
afterlife,0.11827669,0.25446978,0.83303726,0.95049763,0.00000000,0.85383886,0.00000000,0.00000000,0.00000000,-0.86814892,-1.90541792
sheep,0.11819360,0.48084757,0.31022748,0.84452033,0.00000000,0.39003441,0.43782556,0.00000000,-0.71326035,-0.85742188,-0.77457952
limestone,0.11812782,0.28140667,0.89406916,0.94036746,0.00000000,0.33794311,0.48165885,0.00000000,0.00000000,-0.88288534,-1.93443209
guarantee,0.11805174,0.00000000,0.91603616,0.83253834,0.00000000,0.84683016,0.40321076,0.00000000,0.00000000,-0.93550837,-1.94505531
sandbar,0.11801186,0.00000000,0.95018741,0.89844972,0.00000000,0.64205867,0.29886568,0.00000000,0.00000000,-0.92912751,-1.74242210
panpipe,0.11788565,0.35535860,0.95806599,0.93996063,0.00000000,0.44258577,0.30902335,0.00000000,0.00000000,-0.95011407,-1.93699461
decline,0.11777952,0.00000000,0.80485886,0.91851053,0.00000000,0.95354587,0.00000000,0.00000000,0.00000000,-0.98261040,-1.57652533
coral,0.11732107,0.86830610,0.88086441,0.93426970,0.00000000,0.35560048,0.48433977,0.00000000,-0.55950916,-0.95223200,-1.89431822
wound,0.11565405,0.00000000,0.88874298,0.92877823,0.00000000,0.76825917,0.36949861,0.00000000,0.00000000,-0.90263170,-1.93699324
underpass,0.11534044,0.00000000,0.92398444,0.95862180,0.00000000,0.88343102,0.00000000,0.00000000,0.00000000,-0.94531041,-1.70538640
sloth,0.11336580,0.39050403,0.85549313,0.92792532,0.00000000,0.39388084,0.27436575,0.00000000,0.00000000,-0.93672192,-1.79208136
jiffy,0.11326542,0.44388834,0.88610062,0.67044839,0.00000000,0.80981416,0.00000000,0.00000000,0.00000000,-0.97573304,-1.72125304
heir,0.11261937,0.27227080,0.78385651,0.85667834,0.00000000,0.29409450,0.35079581,0.00000000,0.00000000,-0.95880401,-1.48627257
bathhouse,0.11239448,0.00000000,0.93575257,0.85874385,0.00000000,0.25776002,0.00000000,0.00000000,0.00000000,-0.96727139,-0.97259057
abundance,0.11175188,0.00000000,0.79149377,0.95542666,0.00000000,0.78969342,0.46289551,0.00000000,0.00000000,-0.96317536,-1.92458212
completion,0.11159396,0.00000000,0.81915858,0.93288448,0.00000000,0.79150385,0.00000000,0.00000000,0.00000000,-0.95908719,-1.47286576
mouton,0.11136672,0.30389270,0.92417601,0.90527210,0.00000000,0.89701313,0.40270966,0.00000000,0.00000000,-0.97442913,-2.34726775
forebear,0.11092553,0.38050580,0.76033047,0.87309033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.96806324,-0.93493783
identification,0.11076757,0.37437409,0.89414302,0.93306109,0.00000000,0.94844794,0.48128513,0.00000000,0.00000000,-0.88832778,-2.63221592
shoelace,0.10984439,0.00000000,0.89507788,0.90002510,0.00000000,0.32883394,0.43254200,0.00000000,0.00000000,-0.88695586,-1.55967867
awareness,0.10967651,0.00000000,0.72854871,0.79882309,0.00000000,0.88789493,0.46608013,0.00000000,0.00000000,-0.93451422,-1.83715612
cholesterol,0.10880643,0.00000000,0.86986759,0.93872222,0.00000000,0.68758738,0.48721701,0.00000000,0.00000000,-0.94010299,-1.93448478
stability,0.10868967,0.00000000,0.78356546,0.92784786,0.00000000,0.82925761,0.44190627,0.00000000,0.00000000,-0.94966066,-1.92422688
shawl,0.10806131,0.00000000,0.90230399,0.82161328,0.00000000,0.81573117,0.45546189,0.00000000,0.00000000,-0.96086234,-1.92618668
dough,0.10793024,0.00000000,0.85798621,0.86380634,0.00000000,0.45775416,0.49023390,0.00000000,0.00000000,-0.96375167,-1.59809870
yurt,0.10777056,0.00000000,0.87164256,0.92346218,0.00000000,0.75727117,0.43099481,0.00000000,0.00000000,-0.96314859,-1.91245157
gate,0.10679573,0.00000000,0.90007508,0.83620736,0.00000000,0.00000000,0.28338811,0.00000000,0.00000000,-0.94248182,-0.97039300
con,0.10623845,0.46602839,0.76971391,0.87045535,0.00000000,0.79451427,0.00000000,-0.54054230,0.00000000,-0.97130620,-1.28262496
lamb,0.10622564,0.00000000,0.90693098,0.89437664,0.00000000,0.42767307,0.47679466,0.00000000,0.00000000,-0.96716696,-1.63238275
goodwill,0.10553306,0.00000000,0.86500889,0.82922700,0.00000000,0.82851362,0.48187658,0.00000000,0.00000000,-0.97270572,-1.92638731
catamaran,0.10456505,0.47326437,0.92708820,0.93144941,0.00000000,0.43341219,0.00000000,0.00000000,0.00000000,-0.97610980,-1.68453932
inn,0.10443869,0.41811892,0.93191907,0.86054155,0.00000000,0.00000000,0.26253140,0.00000000,0.00000000,-0.95165682,-1.41701543
rayon,0.10346484,0.47233307,0.90122372,0.93878359,0.00000000,0.77402908,0.34524357,0.00000000,0.00000000,-0.96230274,-2.36584544
coil,0.10325423,0.34977862,0.94716433,0.88377890,0.00000000,0.38733748,0.26251754,0.00000000,0.00000000,-0.98776633,-1.73955631
homicide,0.10313308,0.00000000,0.86207682,0.89280587,0.00000000,0.85593554,0.38394675,0.00000000,0.00000000,-0.97354162,-1.91809028
cottage,0.10270864,0.38617134,0.94735372,0.88606289,0.00000000,0.00000000,0.43114796,0.00000000,0.00000000,-0.97439688,-1.57363039
grin,0.10249242,0.00000000,0.89180893,0.72637630,0.00000000,0.43109909,0.00000000,0.00000000,0.00000000,-0.98912668,-0.95766521
controller,0.10176647,0.44396535,0.86722594,0.80061936,0.00000000,0.39152515,0.29941675,0.00000000,0.00000000,-0.85307115,-1.84791493
cherry,0.10161725,0.00000000,0.90891826,0.89684793,0.00000000,0.40977436,0.46755254,0.00000000,0.00000000,-0.95070922,-1.63076663
tabletop,0.10114491,0.00000000,0.95733833,0.84759560,0.00000000,0.59766877,0.29192385,0.00000000,0.00000000,-0.92890048,-1.66448116
volatility,0.10101002,0.00000000,0.75432768,0.94676292,0.00000000,0.84396055,0.43332094,0.00000000,0.00000000,-0.95050240,-1.92685968
grandchild,0.10035968,0.00000000,0.72884053,0.83190560,0.00000000,0.00000000,0.43728906,0.00000000,0.00000000,-0.94859225,-0.94908327
sweatsuit,0.09994435,0.00000000,0.94324464,0.77211305,0.00000000,0.26944634,0.00000000,0.00000000,0.00000000,-0.94352424,-0.94133544
shin,0.09965974,0.42138600,0.85616341,0.94544429,0.00000000,0.00000000,0.43591896,0.00000000,0.00000000,-0.91749525,-1.64175767
limo,0.09953299,0.39933154,0.93991244,0.91578877,0.00000000,0.42683017,0.25712448,0.00000000,0.00000000,-0.94770926,-1.89174515
linseed,0.09917372,0.00000000,0.91672701,0.93905246,0.00000000,0.45180050,0.48580000,0.00000000,0.00000000,-0.92328697,-1.77091926
lard,0.09899187,0.00000000,0.87258199,0.91007450,0.00000000,0.73252282,0.48682579,0.00000000,0.00000000,-0.98158824,-1.92142498
conscience,0.09896111,0.46775052,0.81962535,0.96091709,0.00000000,0.28733885,0.42313829,0.00000000,0.00000000,-0.96203732,-1.89777166
avocado,0.09871221,0.00000000,0.91241089,0.91958582,0.00000000,0.70801890,0.47877249,0.00000000,0.00000000,-0.97961372,-1.94046217
floozie,0.09745097,0.45111734,0.89685044,0.91398007,0.00000000,0.74666455,0.00000000,0.00000000,0.00000000,-0.98639649,-1.92476493
half-brother,0.09656137,0.00000000,0.77919868,0.78149316,0.00000000,0.00000000,0.00000000,0.00000000,-0.50443119,-0.95969927,0.00000000
pressroom,0.09622291,0.41111201,0.73049191,0.78616583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.93099850,-0.90054834
crystal,0.09546459,0.00000000,0.92365071,0.89421865,0.00000000,0.69271010,0.48631299,0.00000000,0.00000000,-0.97649980,-1.92492807
artist,0.09499624,0.32207668,0.79728696,0.86994970,0.00000000,0.39877740,0.69818470,-0.76589710,-0.51074946,-0.91902465,-0.79560798
baseboard,0.09461048,0.25302401,0.94538724,0.90159717,0.00000000,0.44336465,0.42563915,0.00000000,0.00000000,-0.93543428,-1.93896747
waterfront,0.09451103,0.00000000,0.84909028,0.94422102,0.00000000,0.30840322,0.45351180,0.00000000,0.00000000,-0.96160233,-1.49911296
drop,0.09375924,0.00000000,0.85035968,0.90307343,0.00000000,0.92744511,0.27177823,0.00000000,0.00000000,-0.90746421,-1.95143300
joint,0.09327480,0.45339224,0.87602124,0.93014878,0.00000000,0.47959772,0.00000000,0.00000000,0.00000000,-0.94704008,-1.69884509
riddle,0.09240246,0.27628884,0.92774126,0.91272375,0.00000000,0.92421895,0.46310350,0.00000000,0.00000000,-0.54778993,-2.86388391
